Zeit von [CET/CEST],Zeit bis [CET/CEST],Wind [MW],Solar [MW],Biomasse [MW],Gas [MW],Kohle [MW],Öl [MW],Geothermie [MW],Pumpspeicher [MW],Lauf- und Schwellwasser [MW],Speicher [MW],Sonstige Erneuerbare [MW],Müll [MW],Andere [MW],time
10.11.2019 10:00:00,10.11.2019 11:00:00,0.23,0.29,188.0,1388.9,183.2,0.0,0.072,284.1,0.49,339.1,0.0,100.0,22.0,"(2050, 7523)"
10.11.2019 11:00:00,10.11.2019 12:00:00,0.24,0.39,192.0,1412.2,186.5,0.0,0.072,146.0,0.5,251.6,0.0,100.0,22.0,"(2050, 7524)"
10.11.2019 12:00:00,10.11.2019 13:00:00,0.26,0.41,192.0,1400.9,187.4,0.0,0.072,305.0,0.48,310.5,0.0,100.0,22.0,"(2050, 7525)"
10.11.2019 13:00:00,10.11.2019 14:00:00,0.29,0.37,192.0,1402.9,190.9,0.0,0.072,282.8,0.46,266.5,0.0,100.0,22.0,"(2050, 7526)"
10.11.2019 14:00:00,10.11.2019 15:00:00,0.32,0.27,192.0,1434.1,187.9,0.0,0.072,136.7,0.46,201.3,0.0,100.0,22.0,"(2050, 7527)"
10.11.2019 15:00:00,10.11.2019 16:00:00,0.34,0.13,192.0,1466.2,189.0,0.0,0.072,197.3,0.47,313.9,0.0,100.0,22.0,"(2050, 7528)"
10.11.2019 16:00:00,10.11.2019 17:00:00,0.38,0.05,192.0,1452.7,186.5,0.0,0.072,183.2,0.5,333.8,0.0,100.0,22.0,"(2050, 7529)"
10.11.2019 17:00:00,10.11.2019 18:00:00,0.4,0.01,192.0,1443.7,181.5,0.0,0.072,1797.4,0.5,618.2,0.0,100.0,22.0,"(2050, 7530)"
10.11.2019 18:00:00,10.11.2019 19:00:00,0.38,0.01,192.0,1438.3,177.9,0.0,0.072,2143.0,0.5,659.9,0.0,100.0,22.0,"(2050, 7531)"
10.11.2019 19:00:00,10.11.2019 20:00:00,0.37,0.0,192.0,1420.6,174.7,0.0,0.072,1563.8,0.49,583.6,0.0,100.0,22.0,"(2050, 7532)"
10.11.2019 20:00:00,10.11.2019 21:00:00,0.4,0.0,192.0,1423.8,174.5,0.0,0.072,709.3,0.48,557.7,0.0,100.0,22.0,"(2050, 7533)"
10.11.2019 21:00:00,10.11.2019 22:00:00,0.37,0.0,192.0,1423.5,170.5,0.0,0.072,284.0,0.47,290.7,0.0,100.0,22.0,"(2050, 7534)"
10.11.2019 22:00:00,10.11.2019 23:00:00,0.34,0.0,192.0,1413.0,168.8,0.0,0.072,277.9,0.45,260.8,0.0,100.0,22.0,"(2050, 7535)"
10.11.2019 23:00:00,11.11.2019 00:00:00,0.24,0.0,192.0,1435.6,169.6,0.0,0.072,6.4,0.44,213.8,0.0,100.0,22.0,"(2050, 7536)"
11.11.2019 00:00:00,11.11.2019 01:00:00,0.17,0.0,196.0,1426.4,167.1,0.0,0.072,-345.0,0.42,180.6,0.0,100.0,22.0,"(2050, 7537)"
11.11.2019 01:00:00,11.11.2019 02:00:00,0.11,0.0,196.0,1422.5,167.9,0.0,0.072,-399.1,0.41,195.1,0.0,100.0,22.0,"(2050, 7538)"
11.11.2019 02:00:00,11.11.2019 03:00:00,0.06,0.0,196.0,1369.3,174.2,0.0,0.072,-570.1,0.41,271.3,0.0,100.0,22.0,"(2050, 7539)"
11.11.2019 03:00:00,11.11.2019 04:00:00,0.03,0.0,196.0,1391.1,177.3,0.0,0.072,-1031.1,0.41,125.6,0.0,100.0,22.0,"(2050, 7540)"
11.11.2019 04:00:00,11.11.2019 05:00:00,0.01,0.0,196.0,1393.9,172.4,0.0,0.072,-1112.3,0.41,136.9,0.0,100.0,22.0,"(2050, 7541)"
11.11.2019 05:00:00,11.11.2019 06:00:00,0.0,0.0,196.0,1395.1,165.2,0.0,0.072,-334.7,0.42,305.5,0.0,100.0,22.0,"(2050, 7542)"
11.11.2019 06:00:00,11.11.2019 07:00:00,0.01,0.0,192.0,1411.9,166.0,0.0,0.072,568.1,0.44,556.8,0.0,100.0,22.0,"(2050, 7543)"
11.11.2019 07:00:00,11.11.2019 08:00:00,0.03,0.05,192.0,1605.1,166.6,0.0,0.072,783.5,0.48,568.7,0.0,100.0,22.0,"(2050, 7544)"
11.11.2019 08:00:00,11.11.2019 09:00:00,0.12,0.12,192.0,1834.6,171.1,0.0,0.072,1127.9,0.48,588.6,0.0,100.0,22.0,"(2050, 7545)"
11.11.2019 09:00:00,11.11.2019 10:00:00,0.26,0.2,192.0,1871.9,175.7,0.0,0.072,739.5,0.48,459.4,0.0,100.0,22.0,"(2050, 7546)"
11.11.2019 10:00:00,11.11.2019 11:00:00,0.31,0.26,192.0,1875.9,176.7,0.0,0.072,336.2,0.47,352.3,0.0,100.0,22.0,"(2050, 7547)"
11.11.2019 11:00:00,11.11.2019 12:00:00,0.39,0.35,192.0,1854.4,176.3,0.0,0.072,936.9,0.43,309.5,0.0,100.0,22.0,"(2050, 7548)"
11.11.2019 12:00:00,11.11.2019 13:00:00,0.59,0.37,192.0,1823.3,175.3,0.0,0.072,1652.1,0.42,517.5,0.0,100.0,22.0,"(2050, 7549)"
11.11.2019 13:00:00,11.11.2019 14:00:00,0.7,0.33,192.0,1781.8,171.7,0.0,0.072,932.6,0.43,404.3,0.0,100.0,22.0,"(2050, 7550)"
11.11.2019 14:00:00,11.11.2019 15:00:00,0.77,0.23,192.0,1830.0,166.7,0.0,0.072,691.3,0.42,386.6,0.0,100.0,22.0,"(2050, 7551)"
11.11.2019 15:00:00,11.11.2019 16:00:00,0.82,0.12,192.0,1694.0,169.1,0.0,0.072,665.7,0.44,417.8,0.0,100.0,22.0,"(2050, 7552)"
11.11.2019 16:00:00,11.11.2019 17:00:00,0.84,0.04,192.0,1794.5,172.3,0.0,0.072,844.1,0.46,498.4,0.0,100.0,22.0,"(2050, 7553)"
11.11.2019 17:00:00,11.11.2019 18:00:00,0.8,0.01,192.0,1828.5,172.8,0.0,0.072,969.8,0.47,542.2,0.0,100.0,22.0,"(2050, 7554)"
11.11.2019 18:00:00,11.11.2019 19:00:00,0.75,0.01,194.0,1876.5,177.2,0.0,0.072,1243.0,0.47,591.7,0.0,100.0,22.0,"(2050, 7555)"
11.11.2019 19:00:00,11.11.2019 20:00:00,0.78,0.0,196.0,1816.4,179.9,0.0,0.072,554.1,0.47,513.0,0.0,100.0,22.0,"(2050, 7556)"
11.11.2019 20:00:00,11.11.2019 21:00:00,0.71,0.0,196.0,1520.1,184.6,0.0,0.072,427.3,0.47,360.0,0.0,100.0,22.0,"(2050, 7557)"
11.11.2019 21:00:00,11.11.2019 22:00:00,0.72,0.0,196.0,1373.9,187.2,0.0,0.072,-344.7,0.45,261.5,0.0,100.0,22.0,"(2050, 7558)"
11.11.2019 22:00:00,11.11.2019 23:00:00,0.66,0.0,196.0,1403.7,188.7,0.0,0.072,-667.3,0.44,158.4,0.0,100.0,22.0,"(2050, 7559)"
11.11.2019 23:00:00,12.11.2019 00:00:00,0.66,0.0,196.0,1202.3,194.0,0.0,0.072,-1088.6,0.43,132.1,0.0,100.0,22.0,"(2050, 7560)"
12.11.2019 00:00:00,12.11.2019 01:00:00,0.64,0.0,196.0,1175.8,175.8,0.0,0.072,-1151.4,0.42,116.9,0.0,100.0,22.0,"(2050, 7561)"
12.11.2019 01:00:00,12.11.2019 02:00:00,0.64,0.0,196.0,915.6,157.0,0.0,0.072,-1317.8,0.42,61.0,0.0,100.0,22.0,"(2050, 7562)"
12.11.2019 02:00:00,12.11.2019 03:00:00,0.58,0.0,196.0,859.2,151.3,0.0,0.072,-1422.9,0.41,79.5,0.0,100.0,22.0,"(2050, 7563)"
12.11.2019 03:00:00,12.11.2019 04:00:00,0.5,0.0,196.0,876.8,142.6,0.0,0.072,-1368.9,0.42,138.4,0.0,100.0,22.0,"(2050, 7564)"
12.11.2019 04:00:00,12.11.2019 05:00:00,0.39,0.0,196.0,913.2,150.1,0.0,0.072,-1202.9,0.43,110.3,0.0,100.0,22.0,"(2050, 7565)"
12.11.2019 05:00:00,12.11.2019 06:00:00,0.23,0.0,196.0,1236.8,174.6,0.0,0.072,-669.5,0.43,138.5,0.0,100.0,22.0,"(2050, 7566)"
12.11.2019 06:00:00,12.11.2019 07:00:00,0.18,0.0,193.0,1653.7,173.6,0.0,0.072,395.7,0.43,248.8,0.0,100.0,22.0,"(2050, 7567)"
12.11.2019 07:00:00,12.11.2019 08:00:00,0.11,0.02,192.0,2151.4,176.7,0.0,0.072,2273.2,0.45,695.3,0.0,100.0,22.0,"(2050, 7568)"
12.11.2019 08:00:00,12.11.2019 09:00:00,0.08,0.04,192.0,2426.5,176.5,0.0,0.072,2482.7,0.46,641.2,0.0,100.0,22.0,"(2050, 7569)"
12.11.2019 09:00:00,12.11.2019 10:00:00,0.05,0.06,192.0,2489.8,176.7,0.0,0.072,2288.6,0.46,595.3,0.0,100.0,22.0,"(2050, 7570)"
12.11.2019 10:00:00,12.11.2019 11:00:00,0.04,0.09,192.0,2400.0,176.6,0.0,0.072,2025.2,0.44,582.9,0.0,100.0,22.0,"(2050, 7571)"
12.11.2019 11:00:00,12.11.2019 12:00:00,0.03,0.11,193.0,2361.5,176.7,0.0,0.072,1950.8,0.44,687.1,0.0,100.0,22.0,"(2050, 7572)"
12.11.2019 12:00:00,12.11.2019 13:00:00,0.03,0.12,193.0,2362.1,177.9,0.0,0.072,1863.7,0.43,639.5,0.0,100.0,22.0,"(2050, 7573)"
12.11.2019 13:00:00,12.11.2019 14:00:00,0.03,0.1,196.0,2342.7,177.4,0.0,0.072,1902.7,0.43,584.5,0.0,100.0,22.0,"(2050, 7574)"
12.11.2019 14:00:00,12.11.2019 15:00:00,0.08,0.07,196.0,2271.1,170.1,0.0,0.072,2166.5,0.43,648.2,0.0,100.0,22.0,"(2050, 7575)"
12.11.2019 15:00:00,12.11.2019 16:00:00,0.13,0.04,196.0,2182.4,168.6,0.0,0.072,2060.5,0.45,491.0,0.0,100.0,22.0,"(2050, 7576)"
12.11.2019 16:00:00,12.11.2019 17:00:00,0.14,0.02,193.0,2285.0,171.9,0.0,0.072,2088.6,0.48,592.5,0.0,100.0,22.0,"(2050, 7577)"
12.11.2019 17:00:00,12.11.2019 18:00:00,0.14,0.01,194.0,2207.0,176.4,0.0,0.072,2720.8,0.49,799.4,0.0,100.0,22.0,"(2050, 7578)"
12.11.2019 18:00:00,12.11.2019 19:00:00,0.15,0.01,196.0,2161.4,175.3,0.0,0.072,2725.6,0.5,992.1,0.0,100.0,22.0,"(2050, 7579)"
12.11.2019 19:00:00,12.11.2019 20:00:00,0.19,0.0,196.0,1935.6,183.6,0.0,0.072,2587.1,0.49,693.5,0.0,100.0,22.0,"(2050, 7580)"
12.11.2019 20:00:00,12.11.2019 21:00:00,0.22,0.0,196.0,1511.8,183.9,0.0,0.072,1093.3,0.48,452.7,0.0,100.0,22.0,"(2050, 7581)"
12.11.2019 21:00:00,12.11.2019 22:00:00,0.26,0.0,196.0,1420.1,181.3,0.0,0.072,379.9,0.48,285.0,0.0,100.0,22.0,"(2050, 7582)"
12.11.2019 22:00:00,12.11.2019 23:00:00,0.29,0.0,196.0,1418.0,184.8,0.0,0.072,336.6,0.48,207.7,0.0,100.0,22.0,"(2050, 7583)"
12.11.2019 23:00:00,13.11.2019 00:00:00,0.26,0.0,196.0,1447.3,193.8,0.0,0.072,320.8,0.47,161.7,0.0,100.0,22.0,"(2050, 7584)"
13.11.2019 00:00:00,13.11.2019 01:00:00,0.24,0.0,196.0,1465.8,193.2,0.0,0.072,-926.7,0.46,290.8,0.0,100.0,22.0,"(2050, 7585)"
13.11.2019 01:00:00,13.11.2019 02:00:00,0.23,0.0,196.0,1509.4,190.5,0.0,0.072,-961.2,0.45,206.8,0.0,100.0,22.0,"(2050, 7586)"
13.11.2019 02:00:00,13.11.2019 03:00:00,0.27,0.0,196.0,1489.8,192.2,0.0,0.072,-999.5,0.44,220.6,0.0,100.0,22.0,"(2050, 7587)"
13.11.2019 03:00:00,13.11.2019 04:00:00,0.25,0.0,196.0,1472.3,190.1,0.0,0.072,-1107.9,0.45,173.1,0.0,100.0,22.0,"(2050, 7588)"
13.11.2019 04:00:00,13.11.2019 05:00:00,0.22,0.0,196.0,1619.9,184.4,0.0,0.072,-931.0,0.45,204.9,0.0,100.0,22.0,"(2050, 7589)"
13.11.2019 05:00:00,13.11.2019 06:00:00,0.25,0.0,196.0,1919.4,173.2,0.0,0.072,-375.4,0.44,172.3,0.0,100.0,22.0,"(2050, 7590)"
13.11.2019 06:00:00,13.11.2019 07:00:00,0.23,0.0,196.0,2450.9,174.1,0.0,0.072,775.1,0.45,366.5,0.0,100.0,22.0,"(2050, 7591)"
13.11.2019 07:00:00,13.11.2019 08:00:00,0.21,0.01,196.0,2632.5,174.4,0.0,0.072,2026.3,0.51,419.4,0.0,100.0,22.0,"(2050, 7592)"
13.11.2019 08:00:00,13.11.2019 09:00:00,0.26,0.04,196.0,2683.7,175.0,0.0,0.072,1619.4,0.52,709.4,0.0,100.0,22.0,"(2050, 7593)"
13.11.2019 09:00:00,13.11.2019 10:00:00,0.32,0.07,196.0,2775.4,175.2,0.0,0.072,1495.7,0.52,573.1,0.0,100.0,22.0,"(2050, 7594)"
13.11.2019 10:00:00,13.11.2019 11:00:00,0.4,0.09,196.0,2858.0,176.5,0.0,0.072,1221.7,0.53,404.7,0.0,100.0,22.0,"(2050, 7595)"
13.11.2019 11:00:00,13.11.2019 12:00:00,0.4,0.12,196.0,2931.0,175.1,0.0,0.072,773.8,0.52,552.5,0.0,100.0,22.0,"(2050, 7596)"
13.11.2019 12:00:00,13.11.2019 13:00:00,0.49,0.14,196.0,2926.0,173.9,0.0,0.072,1157.1,0.52,599.1,0.0,100.0,22.0,"(2050, 7597)"
13.11.2019 13:00:00,13.11.2019 14:00:00,0.66,0.12,196.0,2910.2,167.8,0.0,0.072,1293.3,0.52,538.3,0.0,100.0,22.0,"(2050, 7598)"
13.11.2019 14:00:00,13.11.2019 15:00:00,0.66,0.08,196.0,2818.8,162.2,0.0,0.072,1427.8,0.51,692.8,0.0,100.0,22.0,"(2050, 7599)"
13.11.2019 15:00:00,13.11.2019 16:00:00,0.64,0.04,196.0,2792.8,160.6,0.0,0.072,1872.1,0.51,642.5,0.0,100.0,22.0,"(2050, 7600)"
13.11.2019 16:00:00,13.11.2019 17:00:00,0.64,0.02,196.0,2800.0,161.2,0.0,0.072,2535.0,0.55,866.2,0.0,100.0,22.0,"(2050, 7601)"
13.11.2019 17:00:00,13.11.2019 18:00:00,0.62,0.01,196.0,2968.3,160.6,0.0,0.072,2249.3,0.55,908.8,0.0,100.0,22.0,"(2050, 7602)"
13.11.2019 18:00:00,13.11.2019 19:00:00,0.65,0.01,196.0,2977.8,154.0,0.0,0.072,2025.5,0.55,880.6,0.0,100.0,22.0,"(2050, 7603)"
13.11.2019 19:00:00,13.11.2019 20:00:00,0.65,0.0,196.0,2673.4,156.4,0.0,0.072,1971.6,0.53,598.7,0.0,100.0,22.0,"(2050, 7604)"
13.11.2019 20:00:00,13.11.2019 21:00:00,0.55,0.0,196.0,2327.4,159.0,0.0,0.072,773.5,0.53,585.1,0.0,100.0,22.0,"(2050, 7605)"
13.11.2019 21:00:00,13.11.2019 22:00:00,0.41,0.0,196.0,2322.4,158.4,0.0,0.072,566.5,0.5,580.4,0.0,100.0,22.0,"(2050, 7606)"
13.11.2019 22:00:00,13.11.2019 23:00:00,0.34,0.0,196.0,2267.5,158.5,0.0,0.072,584.1,0.49,558.9,0.0,100.0,22.0,"(2050, 7607)"
13.11.2019 23:00:00,14.11.2019 00:00:00,0.17,0.0,196.0,2296.1,160.1,0.0,0.072,175.4,0.49,509.2,0.0,100.0,22.0,"(2050, 7608)"
14.11.2019 00:00:00,14.11.2019 01:00:00,0.12,0.0,192.0,2164.3,160.0,0.0,0.072,-177.9,0.48,329.1,0.0,100.0,22.0,"(2050, 7609)"
14.11.2019 01:00:00,14.11.2019 02:00:00,0.11,0.0,192.0,2024.8,160.1,0.0,0.072,-369.7,0.48,231.5,0.0,100.0,22.0,"(2050, 7610)"
14.11.2019 02:00:00,14.11.2019 03:00:00,0.05,0.0,192.0,1947.0,160.5,0.0,0.072,-1097.0,0.48,156.5,0.0,100.0,22.0,"(2050, 7611)"
14.11.2019 03:00:00,14.11.2019 04:00:00,0.02,0.0,192.0,1949.2,160.3,0.0,0.072,-1166.1,0.49,164.1,0.0,100.0,22.0,"(2050, 7612)"
14.11.2019 04:00:00,14.11.2019 05:00:00,0.01,0.0,192.0,2041.4,159.8,0.0,0.072,-1175.2,0.49,159.0,0.0,100.0,22.0,"(2050, 7613)"
14.11.2019 05:00:00,14.11.2019 06:00:00,0.02,0.0,192.0,2181.0,160.1,0.0,0.072,-362.6,0.49,279.4,0.0,100.0,22.0,"(2050, 7614)"
14.11.2019 06:00:00,14.11.2019 07:00:00,0.03,0.0,192.0,2729.8,160.2,0.0,0.072,265.2,0.5,271.1,0.0,100.0,22.0,"(2050, 7615)"
14.11.2019 07:00:00,14.11.2019 08:00:00,0.06,0.02,189.0,2971.1,160.2,0.0,0.072,1706.0,0.53,349.9,0.0,100.0,22.0,"(2050, 7616)"
14.11.2019 08:00:00,14.11.2019 09:00:00,0.09,0.07,188.0,2894.9,160.1,0.0,0.072,1793.2,0.53,433.3,0.0,100.0,22.0,"(2050, 7617)"
14.11.2019 09:00:00,14.11.2019 10:00:00,0.11,0.15,188.0,2917.6,160.0,0.0,0.072,668.3,0.54,345.8,0.0,100.0,22.0,"(2050, 7618)"
14.11.2019 10:00:00,14.11.2019 11:00:00,0.16,0.23,188.0,2899.9,160.5,0.0,0.072,269.3,0.55,208.8,0.0,100.0,22.0,"(2050, 7619)"
14.11.2019 11:00:00,14.11.2019 12:00:00,0.2,0.29,188.0,2951.3,160.1,0.0,0.072,132.8,0.53,117.0,0.0,100.0,22.0,"(2050, 7620)"
14.11.2019 12:00:00,14.11.2019 13:00:00,0.25,0.3,188.0,2864.9,161.0,0.0,0.072,155.3,0.54,75.7,0.0,100.0,22.0,"(2050, 7621)"
14.11.2019 13:00:00,14.11.2019 14:00:00,0.37,0.26,190.0,2799.4,160.6,0.0,0.072,410.1,0.52,66.8,0.0,100.0,22.0,"(2050, 7622)"
14.11.2019 14:00:00,14.11.2019 15:00:00,0.45,0.18,192.0,2734.2,162.4,0.0,0.072,974.2,0.52,208.0,0.0,100.0,22.0,"(2050, 7623)"
14.11.2019 15:00:00,14.11.2019 16:00:00,0.49,0.09,192.0,2694.7,162.2,0.0,0.072,1523.2,0.54,330.8,0.0,100.0,22.0,"(2050, 7624)"
14.11.2019 16:00:00,14.11.2019 17:00:00,0.53,0.03,192.0,2747.5,162.1,0.0,0.072,2012.4,0.54,417.8,0.0,100.0,22.0,"(2050, 7625)"
14.11.2019 17:00:00,14.11.2019 18:00:00,0.51,0.01,192.0,2838.6,165.2,0.0,0.072,2379.6,0.55,587.1,0.0,100.0,22.0,"(2050, 7626)"
14.11.2019 18:00:00,14.11.2019 19:00:00,0.5,0.01,192.0,2878.9,165.6,0.0,0.072,2149.2,0.55,670.1,0.0,100.0,22.0,"(2050, 7627)"
14.11.2019 19:00:00,14.11.2019 20:00:00,0.56,0.0,192.0,2842.6,168.7,0.0,0.072,615.5,0.54,411.4,0.0,100.0,22.0,"(2050, 7628)"
14.11.2019 20:00:00,14.11.2019 21:00:00,0.57,0.0,192.0,2560.5,173.4,0.0,0.072,136.6,0.52,237.9,0.0,100.0,22.0,"(2050, 7629)"
14.11.2019 21:00:00,14.11.2019 22:00:00,0.55,0.0,192.0,2219.2,170.9,0.0,0.072,89.2,0.51,199.2,0.0,100.0,22.0,"(2050, 7630)"
14.11.2019 22:00:00,14.11.2019 23:00:00,0.49,0.0,192.0,1921.9,177.8,0.0,0.072,172.8,0.5,121.0,0.0,100.0,22.0,"(2050, 7631)"
14.11.2019 23:00:00,15.11.2019 00:00:00,0.46,0.0,192.0,1748.5,183.5,0.0,0.072,25.6,0.5,136.2,0.0,100.0,22.0,"(2050, 7632)"
15.11.2019 00:00:00,15.11.2019 01:00:00,0.49,0.0,192.0,1445.4,184.7,0.0,0.072,-1398.6,0.5,98.3,0.0,100.0,22.0,"(2050, 7633)"
15.11.2019 01:00:00,15.11.2019 02:00:00,0.48,0.0,192.0,1078.7,185.8,0.0,0.072,-1551.6,0.49,55.6,0.0,100.0,22.0,"(2050, 7634)"
15.11.2019 02:00:00,15.11.2019 03:00:00,0.45,0.0,192.0,1033.5,185.9,0.0,0.072,-1580.9,0.49,86.3,0.0,100.0,22.0,"(2050, 7635)"
15.11.2019 03:00:00,15.11.2019 04:00:00,0.47,0.0,192.0,1014.9,186.9,0.0,0.072,-1663.2,0.49,83.0,0.0,100.0,22.0,"(2050, 7636)"
15.11.2019 04:00:00,15.11.2019 05:00:00,0.47,0.0,192.0,978.4,181.6,0.0,0.072,-1538.1,0.48,72.9,0.0,100.0,22.0,"(2050, 7637)"
15.11.2019 05:00:00,15.11.2019 06:00:00,0.57,0.0,192.0,1146.0,169.0,0.0,0.072,-1448.0,0.47,75.0,0.0,100.0,22.0,"(2050, 7638)"
15.11.2019 06:00:00,15.11.2019 07:00:00,0.58,0.0,192.0,1619.8,165.4,0.0,0.072,-65.4,0.48,174.7,0.0,100.0,22.0,"(2050, 7639)"
15.11.2019 07:00:00,15.11.2019 08:00:00,0.58,0.02,192.0,2123.0,166.9,0.0,0.072,354.5,0.5,270.5,0.0,100.0,22.0,"(2050, 7640)"
15.11.2019 08:00:00,15.11.2019 09:00:00,0.61,0.06,189.0,2326.9,169.2,0.0,0.072,312.3,0.51,305.2,0.0,100.0,22.0,"(2050, 7641)"
15.11.2019 09:00:00,15.11.2019 10:00:00,0.59,0.11,188.0,2289.9,171.8,0.0,0.072,613.7,0.51,366.6,0.0,100.0,22.0,"(2050, 7642)"
15.11.2019 10:00:00,15.11.2019 11:00:00,0.57,0.17,188.0,2300.9,172.4,0.0,0.072,551.4,0.51,347.0,0.0,100.0,22.0,"(2050, 7643)"
15.11.2019 11:00:00,15.11.2019 12:00:00,0.52,0.22,188.0,2318.7,167.5,0.0,0.072,533.1,0.5,444.1,0.0,100.0,22.0,"(2050, 7644)"
15.11.2019 12:00:00,15.11.2019 13:00:00,0.47,0.23,188.0,2325.6,171.2,0.0,0.072,433.4,0.49,435.4,0.0,100.0,22.0,"(2050, 7645)"
15.11.2019 13:00:00,15.11.2019 14:00:00,0.42,0.2,189.0,2421.8,173.6,0.0,0.072,550.7,0.49,490.8,0.0,100.0,22.0,"(2050, 7646)"
15.11.2019 14:00:00,15.11.2019 15:00:00,0.38,0.14,192.0,2398.8,172.0,0.0,0.072,749.1,0.5,532.9,0.0,100.0,22.0,"(2050, 7647)"
15.11.2019 15:00:00,15.11.2019 16:00:00,0.31,0.07,192.0,2430.5,173.4,0.0,0.072,929.2,0.52,658.0,0.0,100.0,22.0,"(2050, 7648)"
15.11.2019 16:00:00,15.11.2019 17:00:00,0.4,0.02,192.0,2274.5,176.2,0.0,0.072,1408.6,0.54,713.7,0.0,100.0,22.0,"(2050, 7649)"
15.11.2019 17:00:00,15.11.2019 18:00:00,0.54,0.01,192.0,1956.4,176.7,0.0,0.072,2558.4,0.55,1210.3,0.0,100.0,22.0,"(2050, 7650)"
15.11.2019 18:00:00,15.11.2019 19:00:00,0.55,0.01,192.0,1849.4,177.4,0.0,0.072,2323.9,0.56,999.7,0.0,100.0,22.0,"(2050, 7651)"
15.11.2019 19:00:00,15.11.2019 20:00:00,0.57,0.0,192.0,1843.8,179.5,0.0,0.072,1858.2,0.55,797.8,0.0,100.0,22.0,"(2050, 7652)"
15.11.2019 20:00:00,15.11.2019 21:00:00,0.48,0.0,192.0,1881.0,183.4,0.0,0.072,1051.8,0.56,570.2,0.0,100.0,22.0,"(2050, 7653)"
15.11.2019 21:00:00,15.11.2019 22:00:00,0.46,0.0,192.0,1926.9,187.6,0.0,0.072,503.0,0.57,540.1,0.0,100.0,22.0,"(2050, 7654)"
15.11.2019 22:00:00,15.11.2019 23:00:00,0.54,0.0,192.0,1609.4,187.6,0.0,0.072,124.2,0.57,382.2,0.0,100.0,22.0,"(2050, 7655)"
15.11.2019 23:00:00,16.11.2019 00:00:00,0.57,0.0,192.0,1538.8,190.6,0.0,0.072,-679.6,0.57,264.7,0.0,100.0,22.0,"(2050, 7656)"
16.11.2019 00:00:00,16.11.2019 01:00:00,0.53,0.0,200.0,1571.4,190.5,0.0,0.072,-909.2,0.57,270.5,0.0,100.0,22.0,"(2050, 7657)"
16.11.2019 01:00:00,16.11.2019 02:00:00,0.5,0.0,200.0,1563.5,190.5,0.0,0.072,-583.0,0.57,221.0,0.0,100.0,22.0,"(2050, 7658)"
16.11.2019 02:00:00,16.11.2019 03:00:00,0.45,0.0,200.0,1516.5,190.4,0.0,0.072,-82.3,0.57,252.7,0.0,100.0,22.0,"(2050, 7659)"
16.11.2019 03:00:00,16.11.2019 04:00:00,0.42,0.0,200.0,1096.8,190.0,0.0,0.072,-409.3,0.58,283.5,0.0,100.0,22.0,"(2050, 7660)"
16.11.2019 04:00:00,16.11.2019 05:00:00,0.56,0.0,200.0,1015.8,188.7,0.0,0.072,-528.6,0.57,176.4,0.0,100.0,22.0,"(2050, 7661)"
16.11.2019 05:00:00,16.11.2019 06:00:00,0.61,0.0,200.0,1017.3,184.9,0.0,0.072,-671.2,0.57,215.2,0.0,100.0,22.0,"(2050, 7662)"
16.11.2019 06:00:00,16.11.2019 07:00:00,0.61,0.0,200.0,1346.5,185.4,0.0,0.072,-364.1,0.57,276.9,0.0,100.0,22.0,"(2050, 7663)"
16.11.2019 07:00:00,16.11.2019 08:00:00,0.57,0.02,196.0,1520.8,184.8,0.0,0.072,-443.9,0.6,218.8,0.0,100.0,22.0,"(2050, 7664)"
16.11.2019 08:00:00,16.11.2019 09:00:00,0.59,0.05,196.0,1496.0,184.8,0.0,0.072,-19.2,0.61,261.2,0.0,100.0,22.0,"(2050, 7665)"
16.11.2019 09:00:00,16.11.2019 10:00:00,0.57,0.1,196.0,1503.6,185.7,0.0,0.072,1.7,0.62,239.0,0.0,100.0,22.0,"(2050, 7666)"
16.11.2019 10:00:00,16.11.2019 11:00:00,0.67,0.17,196.0,1447.5,185.9,0.0,0.072,-279.8,0.63,198.5,0.0,100.0,22.0,"(2050, 7667)"
16.11.2019 11:00:00,16.11.2019 12:00:00,0.77,0.24,196.0,1434.6,186.7,0.0,0.072,-638.6,0.64,191.5,0.0,100.0,22.0,"(2050, 7668)"
16.11.2019 12:00:00,16.11.2019 13:00:00,0.74,0.28,196.0,1416.3,190.0,0.0,0.072,-1000.5,0.65,172.4,0.0,100.0,22.0,"(2050, 7669)"
16.11.2019 13:00:00,16.11.2019 14:00:00,0.68,0.26,199.0,1404.9,190.1,0.0,0.072,-1579.6,0.66,175.3,0.0,100.0,22.0,"(2050, 7670)"
16.11.2019 14:00:00,16.11.2019 15:00:00,0.62,0.19,200.0,1444.8,185.2,0.0,0.072,-1471.7,0.67,192.4,0.0,100.0,22.0,"(2050, 7671)"
16.11.2019 15:00:00,16.11.2019 16:00:00,0.54,0.1,200.0,1463.1,185.5,0.0,0.072,-1028.4,0.68,252.0,0.0,100.0,22.0,"(2050, 7672)"
16.11.2019 16:00:00,16.11.2019 17:00:00,0.47,0.04,199.0,1485.2,185.6,0.0,0.072,-433.2,0.7,282.3,0.0,100.0,22.0,"(2050, 7673)"
16.11.2019 17:00:00,16.11.2019 18:00:00,0.54,0.01,196.0,1478.9,185.2,0.0,0.072,-471.3,0.7,298.8,0.0,100.0,22.0,"(2050, 7674)"
